,probabilities,classification,prev_phone,next_phone,consonant,file,training
7856,0.000776044325903058,tʃ,a,i,l,m3ali2,no
7848,0.031195376068353653,k,a,i,l,m3ali2,no
7843,0.018587172031402588,b,a,i,l,m3ali2,no
7844,0.18593811988830566,d,a,i,l,m3ali2,no
7845,0.01332651823759079,dʒ,a,i,l,m3ali2,no
7862,0.02066873200237751,ɡ,a,i,l,m3ali2,no
7846,0.03915257751941681,f,a,i,l,m3ali2,no
7865,0.025178054347634315,θ,a,i,l,m3ali2,no
7854,0.07465322315692902,s,a,i,l,m3ali2,no
7863,0.0005304734222590923,ʃ,a,i,l,m3ali2,no
7857,0.041722171008586884,v,a,i,l,m3ali2,no
7860,0.05075717344880104,ð,a,i,l,m3ali2,no
7859,0.027308249846100807,z,a,i,l,m3ali2,no
7864,0.0003037620917893946,ʒ,a,i,l,m3ali2,no
7850,0.18252475559711456,m,a,i,l,m3ali2,no
7851,0.11295855045318604,n,a,i,l,m3ali2,no
7861,0.007896252907812595,ŋ,a,i,l,m3ali2,no
7853,0.006538740824908018,r,a,i,l,m3ali2,no
7849,0.04505433142185211,l,a,i,l,m3ali2,no
7847,0.01187653373926878,j,a,i,l,m3ali2,no
7858,0.007411264814436436,w,a,i,l,m3ali2,no
8197,0.0804111510515213,p,i,u,l,m3ilu1,no
8200,0.04701831191778183,t,i,u,l,m3ilu1,no
8201,0.008405476808547974,tʃ,i,u,l,m3ilu1,no
8193,0.043984998017549515,k,i,u,l,m3ilu1,no
8188,0.03777720034122467,b,i,u,l,m3ilu1,no
8189,0.189909890294075,d,i,u,l,m3ilu1,no
8190,0.029242854565382004,dʒ,i,u,l,m3ilu1,no
8207,0.006562693510204554,ɡ,i,u,l,m3ilu1,no
8191,0.027344636619091034,f,i,u,l,m3ilu1,no
8210,0.006786722224205732,θ,i,u,l,m3ilu1,no
8199,0.014510457403957844,s,i,u,l,m3ilu1,no
8208,0.005902421195060015,ʃ,i,u,l,m3ilu1,no
8202,0.09787376970052719,v,i,u,l,m3ilu1,no
8205,0.016669172793626785,ð,i,u,l,m3ilu1,no
8204,0.09380576014518738,z,i,u,l,m3ilu1,no
8209,0.0037174588069319725,ʒ,i,u,l,m3ilu1,no
8195,0.03507387265563011,m,i,u,l,m3ilu1,no
8196,0.07392345368862152,n,i,u,l,m3ilu1,no
8206,0.015429900959134102,ŋ,i,u,l,m3ilu1,no
8198,0.009126938879489899,r,i,u,l,m3ilu1,no
8194,0.015929238870739937,l,i,u,l,m3ilu1,no
8192,0.01193551067262888,j,i,u,l,m3ilu1,no
8203,0.12865811586380005,w,i,u,l,m3ilu1,no
285,0.0045022605918347836,p,a,a,j,f12aya1,no
288,0.009439423680305481,t,a,a,j,f12aya1,no
289,0.0001670213241595775,tʃ,a,a,j,f12aya1,no
281,0.02254866622388363,k,a,a,j,f12aya1,no
276,0.003961830399930477,b,a,a,j,f12aya1,no
277,0.057986170053482056,d,a,a,j,f12aya1,no
278,0.012600679881870747,dʒ,a,a,j,f12aya1,no
295,0.003930279519408941,ɡ,a,a,j,f12aya1,no
279,0.004714976996183395,f,a,a,j,f12aya1,no
298,0.0009730703313834965,θ,a,a,j,f12aya1,no
287,0.0036275589372962713,s,a,a,j,f12aya1,no
296,0.0003611364809330553,ʃ,a,a,j,f12aya1,no
290,0.006578593980520964,v,a,a,j,f12aya1,no
293,0.005804091226309538,ð,a,a,j,f12aya1,no
292,0.0031079151667654514,z,a,a,j,f12aya1,no
297,2.628232141432818e-05,ʒ,a,a,j,f12aya1,no
283,0.1042870283126831,m,a,a,j,f12aya1,no
284,0.5797143578529358,n,a,a,j,f12aya1,no
294,0.15961869060993195,ŋ,a,a,j,f12aya1,no
286,0.007604034151881933,r,a,a,j,f12aya1,no
282,0.005097733810544014,l,a,a,j,f12aya1,no
280,0.002741282107308507,j,a,a,j,f12aya1,no
291,0.0006068821530789137,w,a,a,j,f12aya1,no
308,0.017002182081341743,p,a,u,j,f12ayu2,no
311,0.051487550139427185,t,a,u,j,f12ayu2,no
312,0.013226962648332119,tʃ,a,u,j,f12ayu2,no
304,0.021619250997900963,k,a,u,j,f12ayu2,no
299,0.03531479835510254,b,a,u,j,f12ayu2,no
300,0.14649243652820587,d,a,u,j,f12ayu2,no
301,0.039307497441768646,dʒ,a,u,j,f12ayu2,no
318,0.004962126724421978,ɡ,a,u,j,f12ayu2,no
302,0.02468266151845455,f,a,u,j,f12ayu2,no
321,0.003602847456932068,θ,a,u,j,f12ayu2,no
310,0.0874379351735115,s,a,u,j,f12ayu2,no
319,0.011380588635802269,ʃ,a,u,j,f12ayu2,no
313,0.12675359845161438,v,a,u,j,f12ayu2,no
316,0.026573076844215393,ð,a,u,j,f12ayu2,no
315,0.1925993412733078,z,a,u,j,f12ayu2,no
320,0.0011620488949120045,ʒ,a,u,j,f12ayu2,no
306,0.020136218518018723,m,a,u,j,f12ayu2,no
307,0.04543200880289078,n,a,u,j,f12ayu2,no
317,0.010762770660221577,ŋ,a,u,j,f12ayu2,no
309,0.0048330058343708515,r,a,u,j,f12ayu2,no
305,0.015163839794695377,l,a,u,j,f12ayu2,no
303,0.0368201769888401,j,a,u,j,f12ayu2,no
314,0.06324711441993713,w,a,u,j,f12ayu2,no
1826,0.016536934301257133,p,i,i,j,f1iyi1,no
1829,0.10366062074899673,t,i,i,j,f1iyi1,no
1830,0.012872941792011261,tʃ,i,i,j,f1iyi1,no
1822,0.0349501371383667,k,i,i,j,f1iyi1,no
1817,0.014992746524512768,b,i,i,j,f1iyi1,no
1818,0.2171967327594757,d,i,i,j,f1iyi1,no
1819,0.01658555492758751,dʒ,i,i,j,f1iyi1,no
1836,0.0034999074414372444,ɡ,i,i,j,f1iyi1,no
1820,0.015461915172636509,f,i,i,j,f1iyi1,no
1839,0.00664648087695241,θ,i,i,j,f1iyi1,no
1828,0.04246274009346962,s,i,i,j,f1iyi1,no
1837,0.012053494341671467,ʃ,i,i,j,f1iyi1,no
1831,0.09249912947416306,v,i,i,j,f1iyi1,no
1834,0.004755566827952862,ð,i,i,j,f1iyi1,no
1833,0.13504061102867126,z,i,i,j,f1iyi1,no
1838,0.0012336221989244223,ʒ,i,i,j,f1iyi1,no
1824,0.03636914864182472,m,i,i,j,f1iyi1,no
1825,0.08688665926456451,n,i,i,j,f1iyi1,no
1835,0.10184028744697571,ŋ,i,i,j,f1iyi1,no
1827,0.0007878664182499051,r,i,i,j,f1iyi1,no
1823,0.006382836494594812,l,i,i,j,f1iyi1,no
1821,0.025387730449438095,j,i,i,j,f1iyi1,no
1832,0.011896360665559769,w,i,i,j,f1iyi1,no
1849,0.005485021509230137,p,i,i,j,f1iyi2,no
1852,0.05041489750146866,t,i,i,j,f1iyi2,no
1853,0.013270345516502857,tʃ,i,i,j,f1iyi2,no
1845,0.047136854380369186,k,i,i,j,f1iyi2,no
1840,0.018085651099681854,b,i,i,j,f1iyi2,no
1841,0.1422448605298996,d,i,i,j,f1iyi2,no
1842,0.05712608993053436,dʒ,i,i,j,f1iyi2,no
1859,0.01179039292037487,ɡ,i,i,j,f1iyi2,no
1843,0.011173328384757042,f,i,i,j,f1iyi2,no
1862,0.007390165235847235,θ,i,i,j,f1iyi2,no
1851,0.03918425366282463,s,i,i,j,f1iyi2,no
1860,0.08538239449262619,ʃ,i,i,j,f1iyi2,no
1854,0.05505632236599922,v,i,i,j,f1iyi2,no
1857,0.007232161238789558,ð,i,i,j,f1iyi2,no
1856,0.1087556779384613,z,i,i,j,f1iyi2,no
1861,0.0019825545605272055,ʒ,i,i,j,f1iyi2,no
1847,0.028021665289998055,m,i,i,j,f1iyi2,no
1848,0.10683245956897736,n,i,i,j,f1iyi2,no
1858,0.13176248967647552,ŋ,i,i,j,f1iyi2,no
1850,0.003726143389940262,r,i,i,j,f1iyi2,no
1846,0.006407681852579117,l,i,i,j,f1iyi2,no
1844,0.04305636137723923,j,i,i,j,f1iyi2,no
1855,0.01848236471414566,w,i,i,j,f1iyi2,no
2493,0.04825769364833832,p,a,u,j,f21ayu1,no
2496,0.0365837998688221,t,a,u,j,f21ayu1,no
2497,0.008386436849832535,tʃ,a,u,j,f21ayu1,no
2489,0.03671173378825188,k,a,u,j,f21ayu1,no
2484,0.020067892968654633,b,a,u,j,f21ayu1,no
2485,0.10801645368337631,d,a,u,j,f21ayu1,no
2486,0.05893024802207947,dʒ,a,u,j,f21ayu1,no
2503,0.005211776588112116,ɡ,a,u,j,f21ayu1,no
2487,0.03523923084139824,f,a,u,j,f21ayu1,no
2506,0.00715076457709074,θ,a,u,j,f21ayu1,no
2495,0.05486129969358444,s,a,u,j,f21ayu1,no
2504,0.011123807169497013,ʃ,a,u,j,f21ayu1,no
2498,0.03794414550065994,v,a,u,j,f21ayu1,no
2501,0.03819834068417549,ð,a,u,j,f21ayu1,no
2500,0.06273799389600754,z,a,u,j,f21ayu1,no
2505,0.0007306198822334409,ʒ,a,u,j,f21ayu1,no
2491,0.04473576694726944,m,a,u,j,f21ayu1,no
2492,0.18344448506832123,n,a,u,j,f21ayu1,no
2502,0.08094792813062668,ŋ,a,u,j,f21ayu1,no
2494,0.003290492109954357,r,a,u,j,f21ayu1,no
2490,0.013732417486608028,l,a,u,j,f21ayu1,no
2488,0.08533984422683716,j,a,u,j,f21ayu1,no
2499,0.018356917425990105,w,a,u,j,f21ayu1,no
2838,0.003963753115385771,p,i,i,j,f21iyi2,no
2841,0.03212709724903107,t,i,i,j,f21iyi2,no
2842,0.01449201162904501,tʃ,i,i,j,f21iyi2,no
2834,0.009032189846038818,k,i,i,j,f21iyi2,no
2829,0.004499432630836964,b,i,i,j,f21iyi2,no
2830,0.0654320940375328,d,i,i,j,f21iyi2,no
2831,0.06218811124563217,dʒ,i,i,j,f21iyi2,no
2848,0.001986768329516053,ɡ,i,i,j,f21iyi2,no
2832,0.007898177020251751,f,i,i,j,f21iyi2,no
2851,0.017884889617562294,θ,i,i,j,f21iyi2,no
2840,0.17880064249038696,s,i,i,j,f21iyi2,no
2849,0.011259195394814014,ʃ,i,i,j,f21iyi2,no
2843,0.031248057261109352,v,i,i,j,f21iyi2,no
2846,0.0038307192735373974,ð,i,i,j,f21iyi2,no
2845,0.2708742618560791,z,i,i,j,f21iyi2,no
2850,0.00047272309893742204,ʒ,i,i,j,f21iyi2,no
2836,0.023710433393716812,m,i,i,j,f21iyi2,no
2837,0.12244213372468948,n,i,i,j,f21iyi2,no
2847,0.1299707293510437,ŋ,i,i,j,f21iyi2,no
2839,0.00011607088526943699,r,i,i,j,f21iyi2,no
2835,0.0009360355325043201,l,i,i,j,f21iyi2,no
2833,0.004585321992635727,j,i,i,j,f21iyi2,no
2844,0.002249205717816949,w,i,i,j,f21iyi2,no
3873,0.023460129275918007,p,i,a,j,f7iya2,no
3876,0.04284263402223587,t,i,a,j,f7iya2,no
3877,0.015237397514283657,tʃ,i,a,j,f7iya2,no
3869,0.0735446959733963,k,i,a,j,f7iya2,no
3864,0.013607664033770561,b,i,a,j,f7iya2,no
3865,0.2341531366109848,d,i,a,j,f7iya2,no
3866,0.017625469714403152,dʒ,i,a,j,f7iya2,no
3883,0.003384294919669628,ɡ,i,a,j,f7iya2,no
3867,0.030497414991259575,f,i,a,j,f7iya2,no
3886,0.004719962365925312,θ,i,a,j,f7iya2,no
3875,0.018009431660175323,s,i,a,j,f7iya2,no
3884,0.005601868499070406,ʃ,i,a,j,f7iya2,no
3878,0.0641527771949768,v,i,a,j,f7iya2,no
3881,0.011362547986209393,ð,i,a,j,f7iya2,no
3880,0.09511042386293411,z,i,a,j,f7iya2,no
3885,0.00212053582072258,ʒ,i,a,j,f7iya2,no
3871,0.06095990166068077,m,i,a,j,f7iya2,no
3872,0.16043122112751007,n,i,a,j,f7iya2,no
3882,0.06061788275837898,ŋ,i,a,j,f7iya2,no
3874,0.0036636078730225563,r,i,a,j,f7iya2,no
3870,0.006396192591637373,l,i,a,j,f7iya2,no
3868,0.0176631361246109,j,i,a,j,f7iya2,no
3879,0.0348377600312233,w,i,a,j,f7iya2,no
4356,0.030998390167951584,p,u,u,j,f7uyu1,no
4359,0.04189327359199524,t,u,u,j,f7uyu1,no
4360,0.00157419522292912,tʃ,u,u,j,f7uyu1,no
4352,0.017497891560196877,k,u,u,j,f7uyu1,no
4347,0.040273260325193405,b,u,u,j,f7uyu1,no
4348,0.17713774740695953,d,u,u,j,f7uyu1,no
4349,0.014482188038527966,dʒ,u,u,j,f7uyu1,no
4366,0.01147814653813839,ɡ,u,u,j,f7uyu1,no
4350,0.020678194239735603,f,u,u,j,f7uyu1,no
4369,0.00896492786705494,θ,u,u,j,f7uyu1,no
4358,0.01781802624464035,s,u,u,j,f7uyu1,no
4367,0.005235005170106888,ʃ,u,u,j,f7uyu1,no
4361,0.0855107381939888,v,u,u,j,f7uyu1,no
4364,0.025240300223231316,ð,u,u,j,f7uyu1,no
4363,0.11634597182273865,z,u,u,j,f7uyu1,no
4368,0.002314905868843198,ʒ,u,u,j,f7uyu1,no
4354,0.042849939316511154,m,u,u,j,f7uyu1,no
4355,0.06341543048620224,n,u,u,j,f7uyu1,no
4365,0.012213717214763165,ŋ,u,u,j,f7uyu1,no
4357,0.02729962207376957,r,u,u,j,f7uyu1,no
4353,0.01938459649682045,l,u,u,j,f7uyu1,no
4351,0.008914090692996979,j,u,u,j,f7uyu1,no
4362,0.2084793895483017,w,u,u,j,f7uyu1,no
4655,0.008461999706923962,p,a,u,j,m14ayu1,no
4658,0.033424265682697296,t,a,u,j,m14ayu1,no
4659,0.0026439735665917397,tʃ,a,u,j,m14ayu1,no
4651,0.035905130207538605,k,a,u,j,m14ayu1,no
4646,0.0087065314874053,b,a,u,j,m14ayu1,no
4647,0.2721419334411621,d,a,u,j,m14ayu1,no
4648,0.0671045258641243,dʒ,a,u,j,m14ayu1,no
4665,0.011659396812319756,ɡ,a,u,j,m14ayu1,no
4649,0.016576994210481644,f,a,u,j,m14ayu1,no
4668,0.003220874583348632,θ,a,u,j,m14ayu1,no
4657,0.009811445139348507,s,a,u,j,m14ayu1,no
4666,0.011588809080421925,ʃ,a,u,j,m14ayu1,no
4660,0.024563368409872055,v,a,u,j,m14ayu1,no
4663,0.022772619500756264,ð,a,u,j,m14ayu1,no
4662,0.009868479333817959,z,a,u,j,m14ayu1,no
4667,0.003303298493847251,ʒ,a,u,j,m14ayu1,no
4653,0.030222566798329353,m,a,u,j,m14ayu1,no
4654,0.2560074031352997,n,a,u,j,m14ayu1,no
4664,0.0361316092312336,ŋ,a,u,j,m14ayu1,no
4656,0.007033388130366802,r,a,u,j,m14ayu1,no
4652,0.012239357456564903,l,a,u,j,m14ayu1,no
4650,0.11435594409704208,j,a,u,j,m14ayu1,no
4661,0.0022561270743608475,w,a,u,j,m14ayu1,no
4678,0.02088386006653309,p,a,u,j,m14ayu2,no
4681,0.06408896297216415,t,a,u,j,m14ayu2,no
4682,0.0033044028095901012,tʃ,a,u,j,m14ayu2,no
4674,0.046744994819164276,k,a,u,j,m14ayu2,no
4669,0.018611496314406395,b,a,u,j,m14ayu2,no
4670,0.20699331164360046,d,a,u,j,m14ayu2,no
4671,0.02058267593383789,dʒ,a,u,j,m14ayu2,no
4688,0.018959851935505867,ɡ,a,u,j,m14ayu2,no
4672,0.032102104276418686,f,a,u,j,m14ayu2,no
4691,0.002762487158179283,θ,a,u,j,m14ayu2,no
4680,0.024154169484972954,s,a,u,j,m14ayu2,no
4689,0.024190271273255348,ʃ,a,u,j,m14ayu2,no
4683,0.047538530081510544,v,a,u,j,m14ayu2,no
4686,0.034590356051921844,ð,a,u,j,m14ayu2,no
4685,0.026823541149497032,z,a,u,j,m14ayu2,no
4690,0.004508733283728361,ʒ,a,u,j,m14ayu2,no
4676,0.04427057132124901,m,a,u,j,m14ayu2,no
4677,0.2261594533920288,n,a,u,j,m14ayu2,no
4687,0.02053784392774105,ŋ,a,u,j,m14ayu2,no
4679,0.013284550048410892,r,a,u,j,m14ayu2,no
4675,0.02477962337434292,l,a,u,j,m14ayu2,no
4673,0.03569072112441063,j,a,u,j,m14ayu2,no
4684,0.03843740001320839,w,a,u,j,m14ayu2,no
5851,0.021287010982632637,p,a,i,j,m16ayi1,no
5854,0.0457172766327858,t,a,i,j,m16ayi1,no
5855,0.003671373473480344,tʃ,a,i,j,m16ayi1,no
5847,0.02960716374218464,k,a,i,j,m16ayi1,no
5842,0.00994414184242487,b,a,i,j,m16ayi1,no
5843,0.1508164405822754,d,a,i,j,m16ayi1,no
5844,0.10197718441486359,dʒ,a,i,j,m16ayi1,no
5861,0.005715148523449898,ɡ,a,i,j,m16ayi1,no
5845,0.02210402674973011,f,a,i,j,m16ayi1,no
5864,0.016033729538321495,θ,a,i,j,m16ayi1,no
5853,0.048390090465545654,s,a,i,j,m16ayi1,no
5862,0.004003133159130812,ʃ,a,i,j,m16ayi1,no
5856,0.02005542255938053,v,a,i,j,m16ayi1,no
5859,0.023667586967349052,ð,a,i,j,m16ayi1,no
5858,0.02307610958814621,z,a,i,j,m16ayi1,no
5863,0.0014695593854412436,ʒ,a,i,j,m16ayi1,no
5849,0.10344056040048599,m,a,i,j,m16ayi1,no
5850,0.2313205450773239,n,a,i,j,m16ayi1,no
5860,0.06145215779542923,ŋ,a,i,j,m16ayi1,no
5852,0.004388100001960993,r,a,i,j,m16ayi1,no
5848,0.013252688571810722,l,a,i,j,m16ayi1,no
5846,0.051945462822914124,j,a,i,j,m16ayi1,no
5857,0.00666526285931468,w,a,i,j,m16ayi1,no
5874,0.005059113726019859,p,a,i,j,m16ayi2,no
5877,0.07244334369897842,t,a,i,j,m16ayi2,no
5878,0.009932909160852432,tʃ,a,i,j,m16ayi2,no
5870,0.02452055737376213,k,a,i,j,m16ayi2,no
5865,0.006519719026982784,b,a,i,j,m16ayi2,no
5866,0.10398629307746887,d,a,i,j,m16ayi2,no
5867,0.1074884682893753,dʒ,a,i,j,m16ayi2,no
5884,0.005473402328789234,ɡ,a,i,j,m16ayi2,no
5868,0.011846320703625679,f,a,i,j,m16ayi2,no
5887,0.006383808329701424,θ,a,i,j,m16ayi2,no
5876,0.039406683295965195,s,a,i,j,m16ayi2,no
5885,0.024329248815774918,ʃ,a,i,j,m16ayi2,no
5879,0.02828226424753666,v,a,i,j,m16ayi2,no
5882,0.026289908215403557,ð,a,i,j,m16ayi2,no
5881,0.02216382510960102,z,a,i,j,m16ayi2,no
5886,0.008274628780782223,ʒ,a,i,j,m16ayi2,no
5872,0.032623812556266785,m,a,i,j,m16ayi2,no
5873,0.3010670244693756,n,a,i,j,m16ayi2,no
5883,0.09321551769971848,ŋ,a,i,j,m16ayi2,no
5875,0.002486217999830842,r,a,i,j,m16ayi2,no
5871,0.005317775998264551,l,a,i,j,m16ayi2,no
5869,0.05568217486143112,j,a,i,j,m16ayi2,no
5880,0.007206918206065893,w,a,i,j,m16ayi2,no
7300,0.018541637808084488,p,i,i,j,m19iyi1,no
7303,0.09289496392011642,t,i,i,j,m19iyi1,no
7304,0.02028384618461132,tʃ,i,i,j,m19iyi1,no
7296,0.01840677484869957,k,i,i,j,m19iyi1,no
7291,0.036264583468437195,b,i,i,j,m19iyi1,no
7292,0.1651301234960556,d,i,i,j,m19iyi1,no
7293,0.03425239771604538,dʒ,i,i,j,m19iyi1,no
7310,0.001030336832627654,ɡ,i,i,j,m19iyi1,no
7294,0.02094106934964657,f,i,i,j,m19iyi1,no
7313,0.006559006404131651,θ,i,i,j,m19iyi1,no
7302,0.041881807148456573,s,i,i,j,m19iyi1,no
7311,0.06177874654531479,ʃ,i,i,j,m19iyi1,no
7305,0.10107041150331497,v,i,i,j,m19iyi1,no
7308,0.008593076840043068,ð,i,i,j,m19iyi1,no
7307,0.060909390449523926,z,i,i,j,m19iyi1,no
7312,0.005189652554690838,ʒ,i,i,j,m19iyi1,no
7298,0.062123145908117294,m,i,i,j,m19iyi1,no
7299,0.15297847986221313,n,i,i,j,m19iyi1,no
7309,0.0285183172672987,ŋ,i,i,j,m19iyi1,no
7301,0.0034601197112351656,r,i,i,j,m19iyi1,no
7297,0.0047531104646623135,l,i,i,j,m19iyi1,no
7295,0.014664492569863796,j,i,i,j,m19iyi1,no
7306,0.039774339646101,w,i,i,j,m19iyi1,no
7645,0.011682338081300259,p,u,i,j,m19uyi2,no
7648,0.02799934335052967,t,u,i,j,m19uyi2,no
7649,0.0031669253949075937,tʃ,u,i,j,m19uyi2,no
7641,0.012920140288770199,k,u,i,j,m19uyi2,no
7636,0.042716316878795624,b,u,i,j,m19uyi2,no
7637,0.1383935809135437,d,u,i,j,m19uyi2,no
7638,0.01103625725954771,dʒ,u,i,j,m19uyi2,no
7655,0.0693199634552002,ɡ,u,i,j,m19uyi2,no
7639,0.008104120381176472,f,u,i,j,m19uyi2,no
7658,0.012792997993528843,θ,u,i,j,m19uyi2,no
7647,0.02255081757903099,s,u,i,j,m19uyi2,no
7656,0.006059316918253899,ʃ,u,i,j,m19uyi2,no
7650,0.05941728875041008,v,u,i,j,m19uyi2,no
7653,0.013903778977692127,ð,u,i,j,m19uyi2,no
7652,0.07360120862722397,z,u,i,j,m19uyi2,no
7657,0.0006665037362836301,ʒ,u,i,j,m19uyi2,no
7643,0.0360153429210186,m,u,i,j,m19uyi2,no
7644,0.07246564328670502,n,u,i,j,m19uyi2,no
7654,0.010987838730216026,ŋ,u,i,j,m19uyi2,no
7646,0.10335192084312439,r,u,i,j,m19uyi2,no
7642,0.15050148963928223,l,u,i,j,m19uyi2,no
7640,0.04715012013912201,j,u,i,j,m19uyi2,no
7651,0.06519672274589539,w,u,i,j,m19uyi2,no
8013,0.002946537686511874,p,a,u,j,m3ayu1,no
8016,0.02510499581694603,t,a,u,j,m3ayu1,no
8017,0.012659752741456032,tʃ,a,u,j,m3ayu1,no
8009,0.025138380005955696,k,a,u,j,m3ayu1,no
8004,0.002999646821990609,b,a,u,j,m3ayu1,no
8005,0.12355687469244003,d,a,u,j,m3ayu1,no
8006,0.17530763149261475,dʒ,a,u,j,m3ayu1,no
8023,0.003833415452390909,ɡ,a,u,j,m3ayu1,no
8007,0.0065140752121806145,f,a,u,j,m3ayu1,no
8026,0.001958251465111971,θ,a,u,j,m3ayu1,no
8015,0.019945040345191956,s,a,u,j,m3ayu1,no
8024,0.021616270765662193,ʃ,a,u,j,m3ayu1,no
8018,0.004579748958349228,v,a,u,j,m3ayu1,no
8021,0.025480201467871666,ð,a,u,j,m3ayu1,no
8020,0.006048818118870258,z,a,u,j,m3ayu1,no
8025,0.0020587360486388206,ʒ,a,u,j,m3ayu1,no
8011,0.007501428015530109,m,a,u,j,m3ayu1,no
8012,0.03785111382603645,n,a,u,j,m3ayu1,no
8022,0.03335634246468544,ŋ,a,u,j,m3ayu1,no
8014,0.0025380307342857122,r,a,u,j,m3ayu1,no
8010,0.010765346698462963,l,a,u,j,m3ayu1,no
8008,0.44689857959747314,j,a,u,j,m3ayu1,no
8019,0.0013409053208306432,w,a,u,j,m3ayu1,no
8795,0.017005182802677155,p,u,u,j,m3uyu2,no
8798,0.03621533885598183,t,u,u,j,m3uyu2,no
8799,0.003935580607503653,tʃ,u,u,j,m3uyu2,no
8791,0.014484385959804058,k,u,u,j,m3uyu2,no
8786,0.026266952976584435,b,u,u,j,m3uyu2,no
8787,0.260628342628479,d,u,u,j,m3uyu2,no
8788,0.017615795135498047,dʒ,u,u,j,m3uyu2,no
8805,0.008328684605658054,ɡ,u,u,j,m3uyu2,no
8789,0.010400833562016487,f,u,u,j,m3uyu2,no
8808,0.016390360891819,θ,u,u,j,m3uyu2,no
8797,0.04566830396652222,s,u,u,j,m3uyu2,no
8806,0.014059003442525864,ʃ,u,u,j,m3uyu2,no
8800,0.11912029981613159,v,u,u,j,m3uyu2,no
8803,0.03548858314752579,ð,u,u,j,m3uyu2,no
8802,0.0968666821718216,z,u,u,j,m3uyu2,no
8807,0.006053389050066471,ʒ,u,u,j,m3uyu2,no
8793,0.041408706456422806,m,u,u,j,m3uyu2,no
8794,0.0891498476266861,n,u,u,j,m3uyu2,no
8804,0.011787581257522106,ŋ,u,u,j,m3uyu2,no
8796,0.03376685082912445,r,u,u,j,m3uyu2,no
8792,0.023538438603281975,l,u,u,j,m3uyu2,no
8790,0.0051565226167440414,j,u,u,j,m3uyu2,no
8801,0.06666439771652222,w,u,u,j,m3uyu2,no
699,0.025832096114754677,p,i,i,w,f12iwi2,no
702,0.033429794013500214,t,i,i,w,f12iwi2,no
703,0.009166383184492588,tʃ,i,i,w,f12iwi2,no
695,0.04096589237451553,k,i,i,w,f12iwi2,no
690,0.03357737883925438,b,i,i,w,f12iwi2,no
691,0.19675834476947784,d,i,i,w,f12iwi2,no
692,0.028939804062247276,dʒ,i,i,w,f12iwi2,no
709,0.016141055151820183,ɡ,i,i,w,f12iwi2,no
693,0.022020826116204262,f,i,i,w,f12iwi2,no
712,0.0027400630060583353,θ,i,i,w,f12iwi2,no
701,0.01897309347987175,s,i,i,w,f12iwi2,no
710,0.0062570529989898205,ʃ,i,i,w,f12iwi2,no
704,0.07874278724193573,v,i,i,w,f12iwi2,no
707,0.005578833166509867,ð,i,i,w,f12iwi2,no
706,0.040712542831897736,z,i,i,w,f12iwi2,no
711,0.0011333641596138477,ʒ,i,i,w,f12iwi2,no
697,0.09125132113695145,m,i,i,w,f12iwi2,no
698,0.08118017017841339,n,i,i,w,f12iwi2,no
708,0.0928645059466362,ŋ,i,i,w,f12iwi2,no
700,0.019858645275235176,r,i,i,w,f12iwi2,no
696,0.009257424622774124,l,i,i,w,f12iwi2,no
694,0.013621168211102486,j,i,i,w,f12iwi2,no
705,0.130997434258461,w,i,i,w,f12iwi2,no
1067,0.053751301020383835,p,u,a,w,f12uwa1,no
1070,0.007110814563930035,t,u,a,w,f12uwa1,no
1071,0.000246848096139729,tʃ,u,a,w,f12uwa1,no
1063,0.017064543440937996,k,u,a,w,f12uwa1,no
1058,0.07028742134571075,b,u,a,w,f12uwa1,no
1059,0.2458944022655487,d,u,a,w,f12uwa1,no
1060,0.0011814855970442295,dʒ,u,a,w,f12uwa1,no
1077,0.011064630933105946,ɡ,u,a,w,f12uwa1,no
1061,0.03320133313536644,f,u,a,w,f12uwa1,no
1080,0.008279205299913883,θ,u,a,w,f12uwa1,no
1069,0.002120891585946083,s,u,a,w,f12uwa1,no
1078,0.00016688111645635217,ʃ,u,a,w,f12uwa1,no
1072,0.05622432008385658,v,u,a,w,f12uwa1,no
1075,0.005594237241894007,ð,u,a,w,f12uwa1,no
1074,0.022050766274333,z,u,a,w,f12uwa1,no
1079,6.756658694939688e-05,ʒ,u,a,w,f12uwa1,no
1065,0.032168589532375336,m,u,a,w,f12uwa1,no
1066,0.02322288230061531,n,u,a,w,f12uwa1,no
1076,0.001741408952511847,ŋ,u,a,w,f12uwa1,no
1068,0.06659191846847534,r,u,a,w,f12uwa1,no
1064,0.15552648901939392,l,u,a,w,f12uwa1,no
1062,0.004238289315253496,j,u,a,w,f12uwa1,no
1073,0.18220360577106476,w,u,a,w,f12uwa1,no
1780,0.07212351262569427,p,i,a,w,f1iwa2,no
1783,0.02179628796875477,t,i,a,w,f1iwa2,no
1784,0.002588708885014057,tʃ,i,a,w,f1iwa2,no
1776,0.020822906866669655,k,i,a,w,f1iwa2,no
1771,0.033550795167684555,b,i,a,w,f1iwa2,no
1772,0.2176923006772995,d,i,a,w,f1iwa2,no
1773,0.010084160603582859,dʒ,i,a,w,f1iwa2,no
1790,0.004172138869762421,ɡ,i,a,w,f1iwa2,no
1774,0.0341690257191658,f,i,a,w,f1iwa2,no
1793,0.004121515434235334,θ,i,a,w,f1iwa2,no
1782,0.00408719340339303,s,i,a,w,f1iwa2,no
1791,0.0018320351373404264,ʃ,i,a,w,f1iwa2,no
